epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
25,0.09936568347737193,0.05611034251749516,0.043199714133515955,0.5039309859275818,0.215997576713562,1762.2366560996356,0.2879333794116974,0.9154801964759827
26,0.09938804110512138,0.056099428748711946,0.043200304969213905,0.5067248940467834,0.21726560592651367,1772.5819923486245,0.2894592583179474,0.915141224861145
27,0.09928471563383937,0.05616234061308205,0.04307487854734063,0.5031350255012512,0.21681034564971924,1768.8677083272946,0.28632470965385437,0.9154801964759827
28,0.09918331136927008,0.05595445018261671,0.04317755790427327,0.5017419457435608,0.2182581126689911,1780.6794524666109,0.28348374366760254,0.9154801964759827
29,0.09923933329060673,0.05596473777666688,0.043129132436588405,0.5052910447120667,0.214988574385643,1754.0046151878678,0.29030242562294006,0.9154801964759827
30,0.09926192043349147,0.056074580047279596,0.04313515712507069,0.5042075514793396,0.21767137944698334,1775.8925339886105,0.28653615713119507,0.9154801964759827
31,0.09907459031790494,0.0559456791728735,0.04312563237734139,0.5087130069732666,0.21791936457157135,1777.9157440790455,0.29079368710517883,0.9154801964759827
32,0.09930270409211517,0.05597468823194504,0.043238057596608995,0.5095430612564087,0.2195461243391037,1791.1878174820506,0.2899968922138214,0.9149152636528015
33,0.09920477185398341,0.056049268236383794,0.04315201937220991,0.5069090127944946,0.21510252356529236,1754.9342803459954,0.2918064296245575,0.9154801964759827
34,0.09892600294202566,0.05585706115700304,0.04302889732643962,0.5044813752174377,0.21487660706043243,1753.0911191765995,0.2896047830581665,0.9154801964759827
35,0.09885098872706294,0.0556662954762578,0.04304274453315884,0.5041871070861816,0.21569667756557465,1759.7817419453177,0.2884904146194458,0.9154801964759827
36,0.09894994635134935,0.05581870115362108,0.04301675380207598,0.4975264370441437,0.21556591987609863,1758.7149429702206,0.28196051716804504,0.9154801964759827
37,0.09871844151988625,0.05573596652597189,0.04297637421637773,0.5085519552230835,0.21601703763008118,1762.3954298274393,0.29253485798835754,0.9154801964759827
38,0.09865893630310893,0.055673364913091064,0.042982513615861535,0.5019800066947937,0.21665407717227936,1767.592777176087,0.28532591462135315,0.9154801964759827
39,0.09892897505313158,0.0557222487218678,0.04307943613268435,0.5044947266578674,0.2165825366973877,1767.0091074462362,0.28791218996047974,0.9153672456741333
40,0.09868208294734358,0.05570196853019297,0.04289121211506426,0.5010470747947693,0.2169116586446762,1769.694279977629,0.2841354310512543,0.9152542352676392
41,0.09872654406353831,0.05572174796834588,0.04287531641311944,0.5063648819923401,0.2150290459394455,1754.334806186884,0.2913357615470886,0.915141224861145
42,0.09858316263183951,0.05568077047355473,0.04285163069609552,0.5111635327339172,0.2156427651643753,1759.341892521739,0.2955207824707031,0.9154801964759827
43,0.09865552267059684,0.055673217382282016,0.04289095428772271,0.5029126405715942,0.21648509800434113,1766.2141446544229,0.2864275872707367,0.9152542352676392
44,0.09877259783446789,0.055792386205866934,0.04292689810506999,0.5038133263587952,0.21660268306732178,1767.1734735105472,0.2872106432914734,0.9152542352676392
45,0.09850096262991428,0.05566359704360366,0.04283332394436002,0.5079268217086792,0.2156640738248825,1759.5157412436067,0.2922627925872803,0.915141224861145
46,0.09830637322738767,0.055467465054243804,0.04283503273501992,0.5065102577209473,0.21714246273040771,1771.577316937775,0.2893677353858948,0.9154801964759827
47,0.09839664151892066,0.05551510122604668,0.04287774457130581,0.5029311776161194,0.21552090346813202,1758.3476723487083,0.28741025924682617,0.9153672456741333
48,0.0984747670404613,0.05554397853091359,0.04283040360081941,0.501550018787384,0.2165537178516388,1766.77398616785,0.2849962115287781,0.9153672456741333
49,0.09839657297357916,0.05548295725136995,0.04278277721256018,0.5015606880187988,0.215640589594841,1759.3241429319542,0.28592002391815186,0.9152542352676392
50,0.09848443441092967,0.055633901925757526,0.04275795153342187,0.5068289041519165,0.21633796393871307,1765.0137374658063,0.29049089550971985,0.9153672456741333
51,0.0981781704723835,0.05541928960941732,0.04275186391081661,0.5014330744743347,0.21674594283103943,1768.3422718406425,0.2846871316432953,0.9152542352676392
52,0.09834755893796682,0.055495244096964595,0.04277224915102124,0.5002594590187073,0.21628525853157043,1764.5837354173825,0.2839743196964264,0.9154801964759827
53,0.09825161281973123,0.05542508495040238,0.042820399925112725,0.5046599507331848,0.21704383194446564,1770.77262834334,0.28761619329452515,0.9154801964759827
