epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
48,0.06916826240718364,0.03884633159264922,0.03026925350539386,0.5417455434799194,0.2504452168941498,1886.873730584129,0.29130035638809204,0.9012755751609802
49,0.0691884944960475,0.03889796270057559,0.030262024207040668,0.5388409495353699,0.2509932518005371,1891.0026681662848,0.2878476083278656,0.9012755751609802
50,0.06925204990431666,0.038947621854022146,0.030174327716231346,0.5459603071212769,0.25036054849624634,1886.2358322932537,0.2955997586250305,0.9007513523101807
51,0.06919209638610482,0.0388645217847079,0.03021678133867681,0.5391744375228882,0.25070035457611084,1888.795957711261,0.28847402334213257,0.8997029662132263
52,0.06912357652559876,0.03882813323289156,0.030187109261751176,0.5371781587600708,0.24968494474887848,1881.1457811475318,0.28749319911003113,0.8997029662132263
53,0.06909883808344602,0.0388365375995636,0.030149810491129758,0.5425609946250916,0.24984429776668549,1882.3463591698164,0.29271671175956726,0.9002271294593811
54,0.06883578844368458,0.038777876365929845,0.030048337187618016,0.5461286902427673,0.24977923929691315,1881.8562036017133,0.2963494658470154,0.8997029662132263
55,0.06898347821086645,0.038830029331147674,0.03014853219501674,0.5390948057174683,0.24996866285800934,1883.283335434449,0.28912609815597534,0.9004018902778625
56,0.06907589370384812,0.038807893693447115,0.030228904969990252,0.5443922877311707,0.2503639757633209,1886.2616535897869,0.2940283417701721,0.8997029662132263
57,0.06900139845907688,0.03885973409749568,0.030136584946885706,0.541881263256073,0.25026726722717285,1885.5330439615257,0.29161402583122253,0.899877667427063
58,0.06900884738191962,0.03874821283854544,0.03016688736155629,0.5390071272850037,0.25020769238471985,1885.0842024678757,0.2887994647026062,0.8997029662132263
59,0.06881395092234016,0.03878564666025341,0.02998020959086716,0.5387431979179382,0.2516116201877594,1895.661503659903,0.2871316075325012,0.9000524282455444
60,0.06898437378928066,0.038807524777948854,0.030098905321210623,0.5423645973205566,0.2509976327419281,1891.0356745192444,0.2913670241832733,0.9004018902778625
61,0.06917373321950436,0.03886409675702453,0.030162925170734524,0.5415443181991577,0.2494916468858719,1879.689460023063,0.29205265641212463,0.8997029662132263
