epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
17,0.2612068820744753,0.14273333493620158,0.11836688937619329,0.5679872035980225,0.18392381072044373,595.6319368396614,0.38406333327293396,0.809363067150116
18,0.2607664242386818,0.14214915696531535,0.11860577358398587,0.5627503991127014,0.18302282691001892,592.7141268510449,0.3797276020050049,0.8319108486175537
19,0.26087209617719054,0.1422656160686165,0.11860117129981518,0.5581796169281006,0.179493248462677,581.2836892226443,0.3786863684654236,0.8272611498832703
20,0.2610918763652444,0.1421971669886261,0.11887165423016995,0.5674439072608948,0.17912524938583374,580.0919348650287,0.38831862807273865,0.8322929739952087
21,0.26055014034733176,0.1419017376471311,0.11864449684508145,0.5681318044662476,0.18363261222839355,594.6888989526948,0.384499192237854,0.82834392786026
22,0.2601586554385722,0.1416859862394631,0.1184627305995673,0.5670495629310608,0.18462719023227692,597.9098110274865,0.3824222981929779,0.8271337747573853
23,0.25944833386689425,0.14108020789921283,0.11836398761719465,0.574045717716217,0.1820993423461914,589.7234488238797,0.391946405172348,0.8298088908195496
24,0.2591971479915082,0.14099994914606215,0.11819019704591482,0.5629450678825378,0.18016527593135834,583.460030726293,0.3827798068523407,0.8320382237434387
25,0.2600865197740495,0.14170625830069183,0.1183745286706835,0.5660883784294128,0.1833202838897705,593.6774326692633,0.38276809453964233,0.8137579560279846
26,0.25906223949044943,0.1407847705576569,0.11827294394373894,0.5638154745101929,0.1811511069536209,586.652615954311,0.3826644718647003,0.8298726081848145
27,0.2591150068305433,0.14089743750169872,0.11821528022177517,0.5731618404388428,0.1823388785123825,590.4991797640592,0.3908229470252991,0.824968159198761
28,0.2587358236312866,0.14077634728513658,0.11795495696365833,0.5716995000839233,0.18792203068733215,608.5800564630009,0.3837774693965912,0.8243948817253113
29,0.2582204777747393,0.13993462330661713,0.11828140802215785,0.5579646229743958,0.18169531226158142,588.4150090906279,0.37626931071281433,0.8266878724098206
30,0.2587984724715352,0.14062534617260097,0.11810583321843296,0.5683122277259827,0.18345823884010315,594.1241957824317,0.38485392928123474,0.8286623954772949
31,0.2587716218084097,0.14044471024535596,0.11832349696662277,0.5692190527915955,0.18275722861289978,591.8539944542948,0.3864618241786957,0.8277069926261902
32,0.25817088812589645,0.14007329464890061,0.11809436846058816,0.5690920352935791,0.18582338094711304,601.7836400304665,0.38326865434646606,0.8257961869239807
33,0.2582352955825627,0.14012029393576086,0.11811179293319583,0.5753864049911499,0.1854306161403656,600.5116825734681,0.3899557292461395,0.8277707099914551
34,0.2577521192096174,0.13953212390653788,0.1182106682145968,0.572567343711853,0.1813773661851883,587.3853499260489,0.3911900520324707,0.8291082978248596
35,0.2574586568400264,0.13953331912867725,0.1179207693785429,0.572341799736023,0.18126189708709717,587.01140659445,0.39107993245124817,0.8229299187660217
36,0.2580610468797386,0.13993983367457985,0.11811778515577316,0.56766277551651,0.1844368875026703,597.2935211464893,0.38322585821151733,0.8264331221580505
37,0.25737550083547833,0.13954588253051042,0.1178262824844569,0.5646066665649414,0.18443693220615387,597.2936659174268,0.38016971945762634,0.8289172053337097
38,0.25828478971496227,0.13995995280332862,0.11812536949291826,0.5654129981994629,0.18148279190063477,587.7267680536861,0.3839302957057953,0.8321655988693237
39,0.25725832445546987,0.13944144253619015,0.11781338368076831,0.5727733373641968,0.18090440332889557,585.8536734071502,0.39186879992485046,0.8268153071403503
40,0.2568783800676465,0.13896019802428783,0.1179140449129045,0.5746741890907288,0.18271347880363464,591.7123119634477,0.3919607102870941,0.8257324695587158
41,0.25551184043288233,0.13786866316571833,0.11764167410321534,0.5741356015205383,0.1837427020072937,595.0454215148128,0.39039286971092224,0.828216552734375
42,0.25460693104192617,0.13750116317532957,0.1171044620545581,0.5650955438613892,0.1807514727115631,585.3584120299147,0.38434407114982605,0.8253503441810608
43,0.25543428748846053,0.13800886367447673,0.11742447623517364,0.5709730386734009,0.18288853764533997,592.2792349547527,0.38808444142341614,0.8293630480766296
44,0.2542184564843774,0.13696577430702747,0.11725143978372216,0.5701063871383667,0.18501214683055878,599.156481827399,0.38509416580200195,0.8257324695587158
45,0.2544371904991567,0.136939653782174,0.11749639092478902,0.5652883648872375,0.18274280428886414,591.8072816984569,0.3825455605983734,0.8290445804595947
46,0.25441252056509256,0.13726832529529928,0.11714274169877172,0.5686395764350891,0.18109333515167236,586.4655236460637,0.38754627108573914,0.827961802482605
47,0.2545193731971085,0.13709711602889002,0.11742038775235414,0.5755100250244141,0.1845323145389557,597.6025588411026,0.3909777104854584,0.8291719555854797
48,0.25487742882221937,0.13756248664110898,0.11731408758088946,0.5721197724342346,0.18147549033164978,587.7031221338922,0.39064422249794006,0.8295541405677795
49,0.25370327319949865,0.13665837303735315,0.11701153157744557,0.5691254138946533,0.18497398495674133,599.0328957037414,0.3841513991355896,0.8298088908195496
50,0.2534691159427166,0.13687848078086973,0.11658947246149182,0.5670040249824524,0.18147322535514832,587.6957870730581,0.3855307698249817,0.8292356729507446
51,0.25393325826153157,0.13697705358266832,0.11695437971036882,0.5738891959190369,0.18489965796470642,598.7921898916346,0.38898950815200806,0.8243948817253113
52,0.2525241317227483,0.13586726284585893,0.11665510774124414,0.5669263601303101,0.18104185163974762,586.2987957830267,0.38588449358940125,0.8287261128425598
53,0.25217834047973153,0.13555444668978453,0.11662127286661417,0.5647407174110413,0.17979364097118378,582.2565016657595,0.38494712114334106,0.8294904232025146
54,0.2517327229864895,0.13518158837221564,0.11655018161982297,0.5717567205429077,0.1844046711921692,597.1891895575208,0.38735198974609375,0.8299999833106995
55,0.2518109885044396,0.135416194871068,0.11639127841684967,0.565747082233429,0.18256062269210815,591.217291871108,0.3831864595413208,0.8289808630943298
56,0.2518178667500615,0.13535361741669477,0.11646301111206413,0.5684038996696472,0.18490968644618988,598.824666838617,0.3834942877292633,0.8294904232025146
57,0.25177654093131424,0.13539399296976626,0.11638152434956282,0.5699661374092102,0.1855679601430893,600.9564671504904,0.3843981921672821,0.8270700573921204
58,0.25129319712519643,0.13520388081669807,0.1160881592426449,0.5763897895812988,0.18929079174995422,613.0127495417643,0.3870989978313446,0.8289808630943298
59,0.2510231920145452,0.13470997942611576,0.11631184748373925,0.5687594413757324,0.1832657903432846,593.5009568964338,0.385493665933609,0.8262420296669006
60,0.251496904771775,0.13524965767748653,0.11624660731293261,0.5697336196899414,0.18291236460208893,592.3563978644477,0.3868212401866913,0.828216552734375
61,0.25154417246580124,0.1350706624891609,0.1164697719970718,0.5773808360099792,0.18837280571460724,610.0398783399133,0.3890080153942108,0.8294267654418945
62,0.25081047639250753,0.1345772452186793,0.11623251382727176,0.5666119456291199,0.18519076704978943,599.7349382367261,0.38142120838165283,0.8304458856582642
63,0.25071400610730055,0.13448602485470473,0.11622713495977223,0.5701091885566711,0.18308427929878235,592.9131386331476,0.387024849653244,0.8270700573921204
64,0.2508090632967651,0.13452784678898752,0.1162791067454964,0.5703256726264954,0.18382588028907776,595.3147919725473,0.3864997923374176,0.8289808630943298
65,0.25040809959173205,0.1344167819991708,0.11599016786552965,0.5706400871276855,0.1862175315618515,603.0600853865278,0.38442263007164,0.8259235620498657
66,0.2502752915583551,0.13420725047588347,0.11606683535501361,0.5737095475196838,0.1865910142660141,604.2695983124785,0.38711854815483093,0.8281528949737549
67,0.2503446788340807,0.13429230058565736,0.1160404265485704,0.5706064105033875,0.18437638878822327,597.0975978110536,0.3862299919128418,0.8292993903160095
68,0.2500058413296938,0.13378966805525125,0.11621491808909923,0.5697848200798035,0.18339982628822327,593.9350284240801,0.38638511300086975,0.8268789649009705
69,0.2503054774366319,0.1341588974185288,0.11614598627202213,0.5712164640426636,0.18517610430717468,599.6874533692214,0.3860403299331665,0.8295541405677795
70,0.25002862555906175,0.13422517794184385,0.11580288171768188,0.5712289810180664,0.18668603897094727,604.5773330686542,0.3845430314540863,0.8278980851173401
71,0.24969125319272278,0.13385507399216295,0.11583544204011559,0.5769568681716919,0.18659718334674835,604.2895767018555,0.39035969972610474,0.8263057470321655
