epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
0,0.16764207921922206,0.10145231669768691,0.05946911425329745,0.5054827332496643,0.07797600328922272,845.6325513777502,0.4275067150592804,0.7610206007957458
1,0.10911462983116507,0.0767565980926156,0.029912503673695027,0.4868987202644348,0.05691126734018326,617.1901376442056,0.42998743057250977,0.7592522501945496
2,0.10487407611683011,0.07443340511992574,0.028404215523041784,0.4726124703884125,0.058967314660549164,639.4875171960339,0.4136451482772827,0.8037135004997253
3,0.10403835816308855,0.07388894211500883,0.028327030304353684,0.4978499710559845,0.06372412294149399,691.0740534809239,0.4341258704662323,0.761904776096344
4,0.10326738538220524,0.07346670826897025,0.02781154281226918,0.4796287715435028,0.05839347839355469,633.2643894892733,0.42123523354530334,0.7606416344642639
5,0.10237978175282478,0.07275707248598337,0.027966410545632245,0.4811546504497528,0.06133054196834564,665.1161959366602,0.41982412338256836,0.7592522501945496
6,0.10273297416046262,0.07297453841194511,0.028012098772451283,0.48482373356819153,0.07034638524055481,762.8910270064376,0.4144773483276367,0.8037135004997253
7,0.10209400979802012,0.0726726595312357,0.027761184035334736,0.47117313742637634,0.06012503430247307,652.0427312783587,0.41104811429977417,0.7610206007957458
8,0.10164809508249163,0.0725777200423181,0.027414534240961075,0.49306827783584595,0.07146519422531128,775.0242635968635,0.42160308361053467,0.7610206007957458
9,0.101604528054595,0.0723393793962896,0.027591244066134096,0.46899524331092834,0.053514137864112854,580.3490180044276,0.4154811203479767,0.7592522501945496
10,0.10118658589199185,0.07223844569176435,0.0274943261500448,0.4793524742126465,0.05839267745614052,633.255703499732,0.4209597706794739,0.7610206007957458
11,0.10147999664768577,0.07243799773976206,0.027552459510043262,0.469117134809494,0.052804265171289444,572.6506052740509,0.4163128733634949,0.7610206007957458
12,0.10137031909078359,0.07240036023780703,0.027567594363354146,0.47863492369651794,0.059984538704156876,650.5190875129709,0.41865038871765137,0.7605153322219849
13,0.10120144115760922,0.07220640065148473,0.02774505076231435,0.4575917422771454,0.0526803620159626,571.3069028919966,0.4049113392829895,0.8019452095031738
14,0.10112682227045297,0.07207317920401693,0.027883210924919695,0.46297428011894226,0.0544208399951458,590.1820025645764,0.40855348110198975,0.7592522501945496
15,0.10084895877167582,0.07217210192233324,0.027556644247379154,0.46671339869499207,0.05230424553155899,567.2280026033817,0.4144091308116913,0.7592522501945496
16,0.10024211913347245,0.0718747303634882,0.02730389925185591,0.472342312335968,0.05516321212053299,598.2328644705707,0.4171791076660156,0.7610206007957458
17,0.1007675846107304,0.07200270939618349,0.027715826011262833,0.47497695684432983,0.05193657800555229,563.240729404439,0.42304036021232605,0.7610206007957458
18,0.10102256178855896,0.07207870207726956,0.027809388088062405,0.4736480414867401,0.06635508686304092,719.6062767254056,0.4072929322719574,0.7592522501945496
