epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
86,0.049413093868643045,0.02720982562750578,0.022000236036255956,0.5574098229408264,0.19638687372207642,1886.9428277146515,0.36102283000946045,0.8452113270759583
87,0.049309913050383326,0.027188532501459122,0.02188364746980369,0.553137481212616,0.19321158528327942,1856.4337227426336,0.3599258363246918,0.8464615941047668
88,0.049451395459473135,0.027288202857598663,0.021935632349923254,0.5547624826431274,0.19415336847305298,1865.4826525490134,0.3606090843677521,0.8462115526199341
89,0.049254654925316575,0.027223953064531087,0.021850974736735224,0.5565326809883118,0.19615484774112701,1884.713453865483,0.3603777587413788,0.8462115526199341
90,0.049148694630712274,0.027034498006105422,0.02191340214572847,0.5584667921066284,0.19767028093338013,1899.2741815699706,0.3607964813709259,0.8459615111351013
91,0.049098653849214316,0.027188616786152125,0.02172946548089385,0.5552433729171753,0.19511207938194275,1874.6942288580362,0.36013123393058777,0.8462115526199341
92,0.0493103919737041,0.02711928924545646,0.021928045637905597,0.5548564791679382,0.19422908127307892,1866.2101233940218,0.3606273829936981,0.8464615941047668
93,0.0495348452962935,0.027333779269829394,0.022039731983095407,0.5556461215019226,0.1952175498008728,1875.7076196553141,0.3604285418987274,0.8444611430168152
94,0.04944732643663883,0.027272927798330782,0.0219226099178195,0.5667797923088074,0.205400288105011,1973.5463633825577,0.3613795042037964,0.8462115526199341
95,0.04915588274598122,0.027127648890018462,0.0217787613812834,0.5554839372634888,0.1951625645160675,1875.1793048712004,0.3603213429450989,0.8442110419273376
96,0.049267309587448835,0.02718097043223679,0.021907564271241426,0.5549901723861694,0.1946333795785904,1870.0947403920075,0.36035677790641785,0.8457114100456238
97,0.049265425764024255,0.027157296193763614,0.021983153112232687,0.5559855103492737,0.19482949376106262,1871.9790631220123,0.3611558973789215,0.8457114100456238
98,0.04898691331967711,0.027024655295535924,0.021786846183240414,0.5539190769195557,0.19304321706295013,1854.8159913752356,0.3608759343624115,0.844711184501648
99,0.049242990389466286,0.027253047823905946,0.021792281623929738,0.5576233863830566,0.1966615915298462,1889.5823971888835,0.36096179485321045,0.8444611430168152
100,0.04902667917311192,0.027053961455821993,0.021777345165610314,0.5569015741348267,0.19599469006061554,1883.1746117788566,0.36090683937072754,0.8472117781639099
101,0.04940924806520343,0.027267251443117858,0.021954471748322248,0.5542868971824646,0.19356586039066315,1859.8377021443405,0.36072099208831787,0.844711184501648
102,0.04914145981892944,0.027132216338068248,0.021875458061695097,0.5547590255737305,0.19369931519031525,1861.1199751000372,0.3610597252845764,0.8462115526199341
103,0.04940752798691392,0.027166350353509186,0.021980584198608995,0.560823917388916,0.19913902878761292,1913.3863428195457,0.3616848587989807,0.8457114100456238
104,0.04888691987842322,0.026919749872758983,0.02184073087759316,0.5552758574485779,0.19397598505020142,1863.7783004649789,0.36129987239837646,0.8459615111351013
105,0.04936945701017976,0.027154811089858413,0.022009126050397752,0.5582842826843262,0.19684140384197235,1891.3100867552516,0.36144283413887024,0.8457114100456238
106,0.04930700263008475,0.02712766582146287,0.021960175335407256,0.5546410083770752,0.19376538693904877,1861.7548118894026,0.36087557673454285,0.8452113270759583
107,0.049397159703075885,0.02718049901537597,0.022004760801792145,0.5569851398468018,0.1958979368209839,1882.2449782034503,0.36108720302581787,0.8457114100456238
108,0.04910829223692417,0.02707482011988759,0.02186071644537151,0.5540663599967957,0.19305570423603058,1854.9359718058827,0.3610106110572815,0.8459615111351013
109,0.049274462405592204,0.02710485038347542,0.021943494621664287,0.5581039786338806,0.19653365015983582,1888.3530988863365,0.3615703284740448,0.8457114100456238
110,0.04919456942006946,0.026927805216982962,0.022068467671051622,0.5547330975532532,0.19346065819263458,1858.8268884923511,0.36127251386642456,0.8457114100456238
111,0.04910714583471418,0.0271234792470932,0.02177055793814361,0.5546192526817322,0.1935635209083557,1859.8152237104366,0.3610557019710541,0.8444611430168152
112,0.04933065328747034,0.027068272661417724,0.022070533642545343,0.5592401623725891,0.19796611368656158,1902.1166296482918,0.36127403378486633,0.8452113270759583
113,0.04925633808597922,0.027172460556030273,0.021909541143104436,0.5605666041374207,0.19859431684017181,1908.152590263104,0.36197224259376526,0.8469617366790771
114,0.049140854068100454,0.027086291238665582,0.021853689597919584,0.5562323331832886,0.19514437019824982,1875.004488515807,0.36108800768852234,0.845461368560791
115,0.04905208205804229,0.027034846553578972,0.021824659630656242,0.5537666082382202,0.1927533745765686,1852.0310995416878,0.36101317405700684,0.8442110419273376
