log,model,method,dl_similarity,ges_approx,ttne_mae_minutes,rrt_mae_minutes,nb_f1,nb_accuracy,nb_tp,nb_fp,nb_fn,nb_tn,first_step_f1,first_step_accuracy,training_time_seconds,testing_time_seconds,num_trainable_params
Sepsis,suffix_time_nb_v2,gatv2_gru_nb_v2,0.444484,0.397292,3157.261458,27784.94375,0.530835,0.590437,5156,2340,6774,7983,0.593444,0.617839,292.8,6.98,26012
BPI_Challenge_2012_O,suffix_time_nb_v2,gatv2_gru_nb_v2,0.686037,0.631329,3399.647656,7410.289583,0.764528,0.760932,7216,187,4258,6932,0.788413,0.810642,573.31,8.57,23219
BPI_Challenge_2012_A,suffix_time_nb_v2,gatv2_gru_nb_v2,0.714761,0.665908,2461.777865,5819.592188,0.748744,0.782049,8271,3,5548,11647,0.74754,0.769038,1166.55,10.1,24144
BPIC15_4,suffix_time_nb_v2,gatv2_gru_nb_v2,0.229675,0.384468,2959.502344,43319.966667,0.125481,0.772983,3145,21341,22496,146118,0.126473,0.146101,1409.48,252.54,83301
BPIC15_5,suffix_time_nb_v2,gatv2_gru_nb_v2,0.17545,0.39143,2636.915104,45529.558333,0.123975,0.797165,4345,34810,26595,236984,0.157929,0.169941,1240.4,903.45,85836
BPIC15_3,suffix_time_nb_v2,gatv2_gru_nb_v2,0.186858,0.258132,1224.599219,23472.24375,0.171092,0.678291,9846,69671,25733,191304,0.156088,0.149586,1929.3,456.51,88075
BPIC15_1,suffix_time_nb_v2,gatv2_gru_nb_v2,0.19091,0.273517,2584.945833,43143.395833,0.180255,0.671667,10119,66197,25839,178158,0.062318,0.073605,2692.11,350.02,88723
BPIC15_2,suffix_time_nb_v2,gatv2_gru_nb_v2,0.181676,0.328777,4325.924219,66718.2,0.138478,0.741844,4937,33478,27952,171590,0.091241,0.109857,2131.37,4315.41,87427
