epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
0,0.10653059341013432,0.07282035946846008,0.025759213697165252,1.493880271911621,0.2154741883277893,4792.3604043560135,1.2784063816070557,0.5761554837226868
1,0.06532545454800129,0.05031445425003767,0.012374308193102479,1.1784584522247314,0.08577130734920502,1907.6392414337645,1.0926872491836548,0.6239495873451233
2,0.054025310054421426,0.04581391125917435,0.006364320274442435,1.0777398347854614,0.04483513534069061,997.1780332398995,1.0329046249389648,0.6334033608436584
3,0.04886362943798304,0.04268733765929937,0.004535459890030324,1.0423247814178467,0.0454486683011055,1010.8236169131828,0.9968761801719666,0.6412814855575562
4,0.04649437841027975,0.04107061553746462,0.004194743377156556,1.029183030128479,0.0471419133245945,1048.4830714790223,0.98204106092453,0.6255252361297607
5,0.04560298427939415,0.040245490223169325,0.004087923407787457,1.0179897546768188,0.04094884917140007,910.7431609136979,0.9770408868789673,0.6460084319114685
6,0.0446084176748991,0.0394780770689249,0.003966395220486447,1.0041872262954712,0.03358754888176918,747.0205159584933,0.9705996513366699,0.6402310729026794
7,0.04369539462029934,0.0389452525600791,0.0037734379130415618,0.9922463297843933,0.032840512692928314,730.4056876126692,0.959405779838562,0.6402310729026794
8,0.04331903502345085,0.038415166325867174,0.0038666976802051068,0.995532751083374,0.03213132545351982,714.632657572312,0.9634014368057251,0.6586134433746338
9,0.042861610800027844,0.03820361528545618,0.0038085163687355816,0.9990769028663635,0.03336558863520622,742.0838991635793,0.9657114148139954,0.6391806602478027
10,0.04254648733884096,0.03795205745846033,0.003813003678806126,0.9956250786781311,0.0348360650241375,774.7887575809334,0.9607890248298645,0.6402310729026794
11,0.042008738107979296,0.03746156100183726,0.003756340000545606,0.9807671904563904,0.030804047361016273,685.1126717891108,0.9499630928039551,0.6428571343421936
12,0.041821869164705275,0.037141605839133264,0.0037783549143932758,0.982020378112793,0.032364994287490845,719.8296850044388,0.9496554136276245,0.6439075469970703
13,0.041236177831888196,0.03690609861165285,0.003698179058264941,0.9826458692550659,0.033549655228853226,746.1777234030594,0.9490962028503418,0.6423319578170776
14,0.04112109821289778,0.03656290676444769,0.00376927838427946,0.9917550086975098,0.03148093819618225,700.1673976553296,0.9602741003036499,0.6423319578170776
15,0.04084643565118313,0.036559114754199984,0.0037369023018982263,0.9893723726272583,0.03016442432999611,670.8868189787864,0.9592080116271973,0.6428571343421936
16,0.04055591367185116,0.03629961561411619,0.0036490092414896936,0.9815895557403564,0.029686715453863144,660.2620981221687,0.9519029259681702,0.6486344337463379
17,0.03958168800920248,0.035297638028860094,0.0036948994430713355,0.9813469052314758,0.03073582611978054,683.5953634851722,0.9506109952926636,0.6538865566253662
18,0.04039802812039852,0.03594790186733007,0.0037135809002211318,0.9885926842689514,0.029896942898631096,664.9377657278044,0.958695650100708,0.6344537734985352
19,0.039980874508619306,0.035543235428631303,0.003642304209060967,0.9831995964050293,0.030049825087189674,668.3380177610775,0.9531498551368713,0.644432783126831
20,0.03963982041925192,0.03530476566404104,0.003711891558486968,0.9919905662536621,0.030047576874494553,668.2880152731493,0.9619429111480713,0.6307772994041443
21,0.03967377960681915,0.03521354649215937,0.0037093068368267267,0.9888415932655334,0.029550379142165184,657.2298428579637,0.9592911601066589,0.6391806602478027
22,0.03950144823640585,0.035238614156842235,0.0036736492218915374,0.9779772162437439,0.02876242808997631,639.7050272297635,0.9492147564888,0.6586134433746338
23,0.03958383858203888,0.0352719047665596,0.003701328829629347,0.9838828444480896,0.028469035401940346,633.1796818416086,0.955413818359375,0.6397058963775635
24,0.03915420908480883,0.03495257120579481,0.0036952524981461467,0.9872058629989624,0.02953656204044819,656.92253676397,0.9576693177223206,0.6486344337463379
25,0.039091578014194966,0.034839051961898806,0.0036839351826347413,0.9885024428367615,0.03012387454509735,669.9849514044748,0.9583786129951477,0.6423319578170776
26,0.03865272305905819,0.034515907615423204,0.003617435395717621,0.9833066463470459,0.029284657910466194,651.3199381994358,0.9540219306945801,0.644957959651947
27,0.03883395466953516,0.034511877819895745,0.003696092568570748,0.9792794585227966,0.028608741238713264,636.2868786970829,0.9506706595420837,0.6423319578170776
28,0.038619259186089036,0.034581822380423545,0.00362381549552083,0.9911667704582214,0.029453927651047707,655.08466569981,0.9617128968238831,0.6386554837226868
29,0.03828989002853632,0.03421620186418295,0.003651799625949934,0.9860714077949524,0.028439750894904137,632.5283652590028,0.9576317071914673,0.6470588445663452
30,0.03829149045050144,0.03418246328830719,0.0036396807548590006,0.9924044013023376,0.028921598568558693,643.24513709174,0.9634827971458435,0.6454831957817078
31,0.03815869409590959,0.034087127298116686,0.0035451517626643183,0.996799647808075,0.029415538534522057,654.2308535405741,0.9673840403556824,0.644957959651947
32,0.03824782680720091,0.034234202839434145,0.003546962175751105,0.9860192537307739,0.028262369334697723,628.5832228166843,0.9577569365501404,0.644957959651947
33,0.03762910846620798,0.033574494384229187,0.0036224806145764886,0.9903616905212402,0.028467386960983276,633.1430188740724,0.9618943333625793,0.651260495185852
34,0.03695524148643017,0.033044523485004904,0.003555097136995755,0.994137167930603,0.028147738426923752,626.0337173385818,0.965989351272583,0.6475840210914612
35,0.03728607181459665,0.03329861517995596,0.003588362243026495,0.9978216886520386,0.02738041989505291,608.9677894972741,0.9704411625862122,0.6475840210914612
36,0.03726456928998232,0.033190422765910624,0.0036102515109814703,0.994321346282959,0.027815505862236023,618.6445344373566,0.9665058851242065,0.6486344337463379
37,0.03685520421713591,0.03276913933455944,0.0035832558665424585,0.9961056709289551,0.027246199548244476,605.9825953981779,0.9688595533370972,0.6454831957817078
38,0.03700403742492199,0.03299937933683395,0.0035842693108133973,0.9998849630355835,0.027519816532731056,612.0681094571427,0.9723652005195618,0.6307772994041443
39,0.0368708735704422,0.03283334787935019,0.0036013056564843282,1.0051145553588867,0.02791723608970642,620.9071159457905,0.9771973490715027,0.6302521228790283
40,0.03703841965645552,0.03289889939129353,0.00359437397972215,1.0033137798309326,0.027488239109516144,611.3657961366417,0.9758254885673523,0.6428571343421936
41,0.036672404259443285,0.032732019983232025,0.003599567352794111,1.0007421970367432,0.027889810502529144,620.2971435909826,0.9728524088859558,0.6423319578170776
42,0.03639531552791595,0.03252233386039734,0.003505968889221549,1.0033966302871704,0.027738671749830246,616.9356673064261,0.9756579399108887,0.6486344337463379
43,0.03675509169697762,0.03258230820298195,0.0035656365286558865,1.0037609338760376,0.027919866144657135,620.9656109855207,0.9758410453796387,0.644432783126831
44,0.0367339089140296,0.032731141038239,0.0035798190406057984,1.0034077167510986,0.027827957645058632,618.9214744802722,0.9755797386169434,0.6433823704719543
45,0.03623705714941025,0.03213778790086508,0.00357926826342009,1.004855751991272,0.027542559430003166,612.5739341278982,0.9773131012916565,0.6412814855575562
46,0.03605715539306402,0.032090944573283195,0.0035826876503415404,1.0067023038864136,0.02674388512969017,594.8106227888428,0.9799583554267883,0.6428571343421936
47,0.03578801099210978,0.03186183512210846,0.003547242236672901,1.0144298076629639,0.026779944077134132,595.6126096685442,0.9876497983932495,0.6433823704719543
48,0.03590750437229872,0.03187617629766464,0.003501803567633033,1.015235424041748,0.027172822505235672,604.3506169313688,0.9880626201629639,0.6423319578170776
49,0.035637511052191255,0.03170966830104589,0.0034981892001815142,1.0130934715270996,0.027061879634857178,601.8831370755511,0.9860315322875977,0.6433823704719543
50,0.035720698796212674,0.03181274496018886,0.003521610957104713,1.0137234926223755,0.026811201125383377,596.3077975309477,0.9869123697280884,0.6433823704719543
