epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
34,0.09065744202584028,0.05764719824306667,0.032383376602083444,0.44516128301620483,0.10416553169488907,4353.531277268645,0.340995728969574,0.8946850299835205
35,0.08964002003893257,0.057144798105582595,0.031892156982794406,0.449550986289978,0.09861893206834793,4121.7147198745615,0.35093212127685547,0.8952318429946899
36,0.08958759998902678,0.057386397356167435,0.03161551408004016,0.4509374499320984,0.09962242096662521,4163.654891771715,0.35131505131721497,0.8953412175178528
37,0.08956304330378771,0.0571905726287514,0.03185596160124987,0.44686123728752136,0.09555397182703018,3993.61668152109,0.3513072729110718,0.8950130939483643
38,0.0893602678924799,0.05679544490762055,0.03208428016863763,0.4472934305667877,0.09967689961194992,4165.931791649297,0.347616583108902,0.8957786560058594
39,0.08958671992644668,0.05708602726459503,0.03189035661052912,0.4456402659416199,0.09551002830266953,3991.7800902358085,0.35013020038604736,0.8952318429946899
40,0.08892669722437858,0.056898948596790434,0.031466681859456,0.4434097409248352,0.10075613111257553,4211.037576806228,0.3426535725593567,0.8945756554603577
41,0.08972219113260507,0.057097105989232656,0.032100919843651356,0.43482154607772827,0.09703432023525238,4055.4868893680336,0.3377872407436371,0.8944663405418396
42,0.08920181663706898,0.056889657163992524,0.03191680196672678,0.4493332803249359,0.0989241972565651,4134.473081715957,0.3504091203212738,0.8942475914955139
43,0.08916795816272498,0.05688603661954403,0.03187176486942917,0.44181060791015625,0.09800291061401367,4095.968500129165,0.3438076972961426,0.8946850299835205
44,0.08851921208202838,0.05709185440093279,0.031061477353796364,0.4349477291107178,0.09638794511556625,4028.4720577378903,0.3385598361492157,0.8952318429946899
45,0.08823149831965565,0.05620421151630581,0.031516693071462216,0.4485193192958832,0.09979084134101868,4170.693912796432,0.3487284183502197,0.8946850299835205
46,0.08860093407332897,0.05633540730923414,0.031661430285312236,0.4446718990802765,0.09895329177379608,4135.689068316334,0.3457186222076416,0.8946850299835205
47,0.08826909808441996,0.056198347583413126,0.03149245898239315,0.44725501537323,0.0959322527050972,4009.4266870714982,0.3513227701187134,0.8945756554603577
48,0.08828711826354266,0.05621981179341674,0.03155582536011934,0.4568111300468445,0.10484855622053146,4382.0778472053835,0.3519626259803772,0.8952318429946899
49,0.0888382900133729,0.056520894719287756,0.031770637515001,0.45277315378189087,0.10250254720449448,4284.027912050372,0.3502706289291382,0.8944663405418396
50,0.08832145180553198,0.056298380466178057,0.031492751985788346,0.44916844367980957,0.10051345080137253,4200.894909572558,0.34865501523017883,0.8944663405418396
51,0.0877818300947547,0.05604078219272196,0.0313060053717345,0.4476238489151001,0.10100366175174713,4221.382960371997,0.34662023186683655,0.8950130939483643
52,0.08783095691353082,0.05615884650498629,0.03124372337013483,0.4406202733516693,0.09628792107105255,4024.291617248758,0.34433236718177795,0.8950130939483643
53,0.08846372567117214,0.05602236633189023,0.03203277202323079,0.4489375650882721,0.0980483740568161,4097.868615426348,0.3508891761302948,0.8947944045066833
54,0.08828406907618046,0.05593214457854628,0.031910958141088484,0.4489402770996094,0.09949067234992981,4158.148543230238,0.3494495749473572,0.8940288424491882
55,0.08802203889936208,0.05609456678852439,0.03139484353829175,0.44775018095970154,0.09866894781589508,4123.805095815235,0.34908124804496765,0.893153965473175
56,0.08779066652059556,0.05588010092265904,0.03135243270546198,0.44267117977142334,0.09452782571315765,3950.729565897497,0.3481433689594269,0.8938101530075073
57,0.08824176600202918,0.055875620832666756,0.031929031806066634,0.4473267197608948,0.10006534308195114,4182.166536181245,0.34726136922836304,0.8943569660186768
58,0.08743288047611714,0.05577126215212047,0.03124172248877585,0.445591539144516,0.09616483747959137,4019.147417853565,0.34942665696144104,0.8938101530075073
59,0.08763276547193527,0.055745379868894815,0.031360688409768044,0.44716912508010864,0.09897066652774811,4136.415234962193,0.34819847345352173,0.8941382169723511
60,0.08771431457251311,0.055818204171955585,0.031417995025403794,0.45311063528060913,0.10446728020906448,4366.142661984463,0.34864333271980286,0.8940288424491882
61,0.08805890021845698,0.05607447707094252,0.031561592877842486,0.4493378698825836,0.10372697561979294,4335.202108697225,0.34561094641685486,0.8942475914955139
62,0.08740934401750565,0.055775815043598416,0.03110297517850995,0.44345441460609436,0.09730129688978195,4066.6450066154885,0.3461531400680542,0.8941382169723511
63,0.08802002571523189,0.05587682356126607,0.03167599590029568,0.4488351345062256,0.10349933803081512,4325.6881423460545,0.3453357517719269,0.8951224684715271
64,0.08775542790070176,0.0554604924377054,0.03162063337862492,0.4461730718612671,0.09772684425115585,4084.4304843791597,0.34844622015953064,0.8938101530075073
