epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
0,0.4130462847650051,0.3332844999432564,0.057776773092336954,3.433457851409912,0.12933053076267242,2395.38110615715,3.3041272163391113,0.3101862370967865
1,0.23434067085385324,0.1978051169589162,0.025596915285568685,3.2346913814544678,0.12267878651618958,2272.1815615712458,3.1120123863220215,0.3450218439102173
2,0.20685721427202225,0.17239517498761414,0.024903796270955354,3.107945680618286,0.12298917770385742,2277.9304375873935,2.9849560260772705,0.3544493019580841
3,0.19136944048106672,0.1580055742710829,0.024529681622516362,3.1205461025238037,0.1237877756357193,2292.7215807623065,2.996758460998535,0.38123705983161926
4,0.1824611985683441,0.1495812774822116,0.024195757592096925,3.151918411254883,0.1228046715259552,2274.513126841741,3.029114007949829,0.3598528504371643
5,0.17502796608954668,0.14308185804635287,0.024018670693039895,3.063413619995117,0.12179449945688248,2255.803336709782,2.9416191577911377,0.39411360025405884
6,0.16993479680269957,0.13820110414177178,0.02374526940751821,3.087610960006714,0.12045148760080338,2230.9288913145156,2.9671595096588135,0.3965279459953308
7,0.16472819942981004,0.13344802763313054,0.02361548297572881,3.1058549880981445,0.1182662770152092,2190.4557553980453,2.987588882446289,0.3899747133255005
8,0.16040111757814884,0.12961936693638562,0.023462751063052564,3.2585763931274414,0.11986324936151505,2220.033901894762,3.1387126445770264,0.38123705983161926
9,0.1568483318388462,0.1265833094716072,0.023344029469881206,3.205484628677368,0.11937139183282852,2210.9240171352317,3.086113214492798,0.38939985632896423
10,0.15453881911933423,0.12408381454646587,0.023251208702567965,3.248368740081787,0.12198229134082794,2259.2815032961244,3.1263864040374756,0.36939525604248047
11,0.15010953061282634,0.12072712797671556,0.02312792312121019,3.212228298187256,0.1165841817855835,2159.301014842651,3.095643997192383,0.3792825937271118
12,0.14824766527861358,0.11885522399097681,0.023156946750823408,3.2932727336883545,0.11729088425636292,2172.3901264097103,3.1759822368621826,0.38123705983161926
13,0.14745564330369235,0.11778897449374198,0.022996928503271192,3.2557880878448486,0.11675266176462173,2162.4214981204514,3.13903546333313,0.38296160101890564
14,0.1444685146212578,0.11522987600415945,0.022935757341329008,3.2619049549102783,0.11808382719755173,2187.0765313009874,3.1438210010528564,0.3925040364265442
15,0.1418636352941394,0.11303234208375215,0.02284012642223388,3.2950661182403564,0.11608820408582687,2150.1148187908275,3.1789777278900146,0.38376638293266296
16,0.1401472310349345,0.11151053668931127,0.022805456651840358,3.3328254222869873,0.11846701800823212,2194.1737574744516,3.214358329772949,0.39767763018608093
17,0.13257554125040769,0.1042271208204329,0.02251795888179913,3.3146464824676514,0.11631690710783005,2154.35071649106,3.198329210281372,0.39227408170700073
18,0.13038585536181926,0.10223892014473676,0.022401480448897927,3.294121026992798,0.11430802941322327,2117.1435106915887,3.1798129081726074,0.396183043718338
19,0.1281945788115263,0.10044038897380232,0.022276065528858455,3.3224942684173584,0.11327299475669861,2097.973230898903,3.209221124649048,0.3879052698612213
20,0.1270673618093133,0.09935328481718898,0.02220990164903924,3.3706247806549072,0.11275535821914673,2088.3858830809017,3.257869243621826,0.4018165171146393
21,0.12644123557955025,0.09891956029459834,0.022193146161735056,3.401416301727295,0.11486758291721344,2127.507218962466,3.286548614501953,0.4072200357913971
22,0.12538780212402345,0.09736762223765254,0.022292837714776397,3.393846035003662,0.11798080056905746,2185.168335008349,3.275865077972412,0.40135663747787476
23,0.12446870781481266,0.09706076612696052,0.022146372003480793,3.3974475860595703,0.11228115856647491,2079.6030467169135,3.2851665019989014,0.40066683292388916
24,0.12417388245463372,0.09650528194382786,0.02212821739958599,3.4168782234191895,0.1115569919347763,2066.190474627006,3.305320978164673,0.3946884274482727
25,0.12298979643732309,0.09517523715272545,0.02218246128410101,3.4680655002593994,0.116464763879776,2157.089229322084,3.3516006469726562,0.39664289355278015
26,0.12216648522764445,0.09473738472908735,0.02205962041160092,3.4242353439331055,0.1141326054930687,2113.8944159772295,3.310103416442871,0.40273624658584595
27,0.1210540059581399,0.0937497585080564,0.022074746056459843,3.4725699424743652,0.11504954844713211,2130.87747337779,3.357520341873169,0.40308117866516113
28,0.1167925563082099,0.0898579703271389,0.021766248650383204,3.459571361541748,0.11526616662740707,2134.8895430199764,3.3443052768707275,0.4046907424926758
29,0.11582533437758684,0.08922466801479459,0.021754903791006655,3.4809494018554688,0.1133589968085289,2099.566108379805,3.3675901889801025,0.40423086285591125
30,0.11533392112702132,0.08872058987617493,0.021741922323126345,3.4812095165252686,0.1156197041273117,2141.437548681096,3.3655900955200195,0.4080248475074768
31,0.11423812672495842,0.08785368464887142,0.021487979395315052,3.5028326511383057,0.11444837599992752,2119.7429244581795,3.3883843421936035,0.40561047196388245
