epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
24,0.03165883880108595,0.017799657471477985,0.013746274206787347,0.5244956016540527,0.1786554604768753,2957.1282394048985,0.34584009647369385,0.8981481194496155
25,0.031727409046143296,0.017808610713109373,0.013751835897564887,0.5239900350570679,0.17697076499462128,2929.2429423528324,0.3470192551612854,0.8985507488250732
26,0.03151059906929731,0.017670715181156992,0.01377384152263403,0.5307292342185974,0.17911659181118011,2964.7609447647424,0.3516126275062561,0.8949275612831116
27,0.03151340827345848,0.017563201328739522,0.013781936578452588,0.5255537033081055,0.17721015214920044,2933.205309431159,0.34834352135658264,0.8977455496788025
28,0.03150292718783021,0.017647910341620447,0.013711547162383795,0.5283778309822083,0.17730912566184998,2934.843531786232,0.35106876492500305,0.8973429799079895
29,0.03159432863816619,0.017719158018007875,0.013744068751111626,0.5320504307746887,0.17834310233592987,2951.958047142472,0.35370734333992004,0.8977455496788025
30,0.03148790184408426,0.017544795302674176,0.013745913049206138,0.5219568014144897,0.17797735333442688,2945.9041224653774,0.3439793884754181,0.8977455496788025
31,0.03141283828765154,0.017520361011847854,0.013741469075903297,0.5316064357757568,0.17726193368434906,2934.062404083956,0.3543444871902466,0.8977455496788025
32,0.031605677735060456,0.017684009699150918,0.013834578106179834,0.5307047367095947,0.1780228465795517,2946.6571325301225,0.35268187522888184,0.8969404101371765
33,0.03134752543643117,0.01746078932657838,0.01380538996309042,0.5308374166488647,0.18107639253139496,2997.199819221107,0.3497609496116638,0.8977455496788025
34,0.031062682811170816,0.01732796694152057,0.013665913566946984,0.5214481949806213,0.17920804023742676,2966.274610918473,0.3422401547431946,0.9009661674499512
35,0.03091503171250224,0.017181096617132425,0.013632312268018722,0.5210715532302856,0.1773284673690796,2935.163678220572,0.34374311566352844,0.9009661674499512
36,0.031117531172931194,0.017332030376419425,0.013704469967633486,0.5327694416046143,0.1793290078639984,2968.2768826857846,0.35344043374061584,0.8977455496788025
37,0.031035832725465298,0.017154656993225218,0.013793516401201487,0.5249671339988708,0.17697776854038239,2929.3588659461607,0.3479894995689392,0.8985507488250732
38,0.030990460850298406,0.017186251096427442,0.013684098604135215,0.5285201668739319,0.17818070948123932,2949.2700996529234,0.35033944249153137,0.9009661674499512
39,0.030985103659331797,0.017166137555614115,0.01365154474042356,0.5248996615409851,0.17767411470413208,2940.884877520221,0.3472255766391754,0.9009661674499512
40,0.031003398951143027,0.017144460221752523,0.013813059022650122,0.5346403121948242,0.1810685694217682,2997.0703301009,0.35357168316841125,0.9009661674499512
41,0.031105204690247773,0.017212684508413078,0.013738554734736681,0.5306845903396606,0.17877206206321716,2959.058243910837,0.35191255807876587,0.8977455496788025
