epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
0,0.4265069942176342,0.3454504231363535,0.0583160141739063,3.093355417251587,0.10819023847579956,1474.2277251796856,2.9851653575897217,0.3416571021080017
1,0.24090302783995868,0.20215634051710368,0.026910768689122053,3.0240654945373535,0.10243213176727295,1395.7662976623421,2.92163348197937,0.3717480003833771
2,0.21383587207645177,0.17789183676242828,0.02609432370169088,2.774963855743408,0.09884567558765411,1346.8963329629041,2.6761178970336914,0.3956744372844696
3,0.1996856889873743,0.164495160728693,0.025647546595428138,2.730618476867676,0.0970788449048996,1322.8210484001709,2.6335394382476807,0.4357956349849701
4,0.18974307641386987,0.15570471543818712,0.025363184395246208,2.6317367553710938,0.0981939435005188,1338.0156656699946,2.5335428714752197,0.42858636379241943
5,0.18248772252351045,0.1484491990506649,0.025316718973917886,2.6313676834106445,0.0935477465391159,1274.7054033612756,2.537820339202881,0.4500052332878113
6,0.17755891442298888,0.1445231219381094,0.025100702582858504,2.5302023887634277,0.09632990509271622,1312.6158039052289,2.4338724613189697,0.47434958815574646
7,0.17151447247713805,0.13840785767883063,0.025072995625669135,2.607529640197754,0.09597013145685196,1307.713436776253,2.5115597248077393,0.4526172876358032
8,0.16757019508630036,0.13534874998033047,0.02499223829479888,2.5318236351013184,0.09392467141151428,1279.8414776044597,2.437899112701416,0.46839410066604614
9,0.16527536615729332,0.13283525634557009,0.024837384494021536,2.5841565132141113,0.09499861299991608,1294.475279018989,2.4891579151153564,0.4684985876083374
10,0.16035875607281924,0.12885858066380024,0.024704556572251023,2.61061954498291,0.09360667318105698,1275.508352781899,2.517012596130371,0.4712151288986206
11,0.15817425422370435,0.12647993423044682,0.024633620256790893,2.676088809967041,0.09606245905160904,1308.9715160808892,2.580026626586914,0.4581548571586609
12,0.15514476977288724,0.12363634381443261,0.024628163798479364,2.63273549079895,0.09333676099777222,1271.830460676585,2.5393991470336914,0.4595130980014801
13,0.1530613661184907,0.12180525416508317,0.024470585419330747,2.6237261295318604,0.09345003217458725,1273.3739225607346,2.530276298522949,0.4847978353500366
14,0.15186295129358768,0.12036879310384392,0.024502346705412494,2.675729513168335,0.09507473558187485,1295.512544694866,2.5806548595428467,0.45460245013237
15,0.14918363131582738,0.11843738431110978,0.02442812210181728,2.6606757640838623,0.09100914746522903,1240.1138062766954,2.569666862487793,0.4570055305957794
16,0.1474782842770219,0.11641204137355089,0.024414207327645272,2.659259796142578,0.09131786972284317,1244.320534332449,2.567941904067993,0.4821857810020447
17,0.14721377205103636,0.116407319791615,0.02439601604244672,2.65071439743042,0.09404139220714569,1281.4319448725703,2.5566728115081787,0.48991745710372925
18,0.13788984978571533,0.10759624645113945,0.024205434269970284,2.622037649154663,0.09048473834991455,1232.9680742030343,2.531553030014038,0.47926026582717896
19,0.13481650728732347,0.10502301497384905,0.02413726268685423,2.6474437713623047,0.09299576282501221,1267.1839327864477,2.554447889328003,0.4982760548591614
20,0.13290146423503757,0.10316045179963113,0.02411290735239163,2.650378942489624,0.09135620296001434,1244.84287277841,2.559022903442383,0.4916936457157135
21,0.13172155678272246,0.10160775912925601,0.024252609519753606,2.6932015419006348,0.09036587178707123,1231.3483681647706,2.6028358936309814,0.48720091581344604
22,0.13199984855949878,0.10185098588466644,0.02424635845934972,2.681096076965332,0.09117884188890457,1242.4261056829566,2.589916706085205,0.4693344533443451
23,0.1310587807931006,0.10140751916915178,0.024196748840622603,2.7383382320404053,0.09120190888643265,1242.740422462101,2.6471362113952637,0.47111064195632935
24,0.1293543996848166,0.09996511297300457,0.024085949125001206,2.744788885116577,0.09188398718833923,1252.0345950009578,2.652904987335205,0.49566397070884705
25,0.12915230477228762,0.09942943599075078,0.0240837836812716,2.713812828063965,0.09040959179401398,1231.9441081066366,2.6234030723571777,0.49378329515457153
26,0.1287792607396841,0.0991171075962484,0.023887182485777883,2.7458791732788086,0.09035807847976685,1231.2421745759514,2.6555211544036865,0.46975237131118774
27,0.12791895516216756,0.09823787411674857,0.024022656446322798,2.776047468185425,0.09097841382026672,1239.695021808359,2.6850688457489014,0.4876188337802887
28,0.1266710100695491,0.09700852815061807,0.02407673237612471,2.807797908782959,0.09305845201015472,1268.0381515783463,2.7147393226623535,0.4673492908477783
29,0.12293371360749006,0.09350626062601805,0.023969330822583287,2.7711029052734375,0.09174738079309464,1250.173161491395,2.6793553829193115,0.49430572986602783
30,0.12273491654545068,0.09355369452387094,0.02395157311228104,2.81423282623291,0.09165601432323456,1248.9281787192233,2.72257661819458,0.46996134519577026
31,0.12105538548901677,0.09202565478160978,0.023911867670249193,2.806694269180298,0.09169185906648636,1249.4166083136877,2.7150025367736816,0.49649983644485474
32,0.12053476639091969,0.09125564666464925,0.023914057958172634,2.8392906188964844,0.09077984094619751,1236.9892172871228,2.7485110759735107,0.4947236478328705
33,0.12031271969899535,0.09135416004806757,0.02374206207576208,2.8028926849365234,0.09235462546348572,1258.4476319211683,2.710538148880005,0.4950370788574219
34,0.11887286508455873,0.09016976933926343,0.02383933188742958,2.810983419418335,0.09016809612512589,1228.6534266588342,2.720815658569336,0.49942535161972046
35,0.11905346661806107,0.09054020499810576,0.02378555329865776,2.8705825805664062,0.09260139614343643,1261.8101920122635,2.7779812812805176,0.48720091581344604
36,0.11794887393712998,0.08900400811806321,0.023814429126214235,2.87641978263855,0.09176163375377655,1250.3673759611956,2.784658432006836,0.4704837501049042
37,0.11843099791556597,0.08965964743867516,0.023874390959972517,2.861917018890381,0.09287837892770767,1265.5844299261714,2.769038677215576,0.4944101870059967
38,0.11809842620044947,0.0892465609498322,0.023829777914797887,2.8558642864227295,0.09484031051397324,1292.3182090556577,2.761023998260498,0.49587294459342957
39,0.11837909242138267,0.08971872828900813,0.02374476375291124,2.8830347061157227,0.09418591111898422,1283.401196347072,2.788848638534546,0.49315640330314636
40,0.11637396194040775,0.08742281114682555,0.023760226954473183,2.8524973392486572,0.09254298359155655,1261.0142477136558,2.7599542140960693,0.49785810708999634
